,IDLattes,DuracaoDoutorado,Genero,GrandesAreas,ExclusividadeDoutorado,Publicacoes,IdadeAcademica,ListaFiliacoes,UltimaFiliacao,HistoricoFiliacoesEmIESInternacional,UltimaFiliacaoEmIES
762,18678980235423,3.0, , , ,45.0,13.0,BANCO NORDESTE BRASIL; ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY; HUMAN AMP EXPERIMENTAL TOXICOLOGY; INTERNATIONAL JOURNAL OF PHYTOTHERAPY AND ETHNOBOTANY; AMERICAN JOURNAL OF PHARMACY AND PHARMACEUTICAL SCIENCES; UNIVERSIDADE FEDERAL PERNAMBUCO; JOURNAL OF AGRICULTURAL AND CROP RESEARCH; JOURNAL OF FISHERIESSCIENCESCOM; INTERNATIONAL JOURNAL OF DRUG DEVELOPMENT AMP RESEARCH; JOURNAL OF IN SILICO AMP IN VITRO PHARMACOLOGY; MOLECULAR ENZYMOLOGY AND DRUG TARGETS; TRANSLATIONAL BIOMEDICINE; ARCHIVES OF MEDICINE; CLINICAL AND DEVELOPMENTAL IMMUNOLOGY; SUPERINTENDENCIA DESENVOLVIMENTO NORDESTE; UNIVERSIDADE FEDERAL RURAL PERNAMBUCO; MAR DOCE NORDESTE; FISH PHYSIOLOGY AND BIOCHEMISTRY DORDRECHT ONLINE; FACULDADE FRASSINETTI RECIFE; MINI REVIEWS IN MEDICINAL CHEMISTRY; LETTERS IN DRUG DESIGN AMP DISCOVERY; ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY; SDRP JOURNAL OF PLANT SCIENCE; BIOMARKERS; SCIENTIFIC REPORTS; BIOCHIMIE; JOURNAL OF OCCUPATIONAL AND ENVIRONMENTAL MONITORING; ENVIRONMENTAL POLLUTION; 3BIOTECH; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; FUNDACAO AMPARO A PESQUISA AO DESENVOLV CIENTIFICO TECNOLOGICO MA,FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO,1,0
763,18701251088197,5.0, , , ,25.0,23.0,INORGANIC CHEMISTRY COMMUNICATIONS; UNIVERSIDADE MADEIRA; ESCOLA DR HORACIO BENTO GOUVEIA; ESCOLA LUIS MADUREIRA; UNIVERSIDADE LISBOA; UNIVERSIDADE FEDERAL FLUMINENSE; JBIC JOURNAL OF BIOLOGICAL INORGANIC CHEMISTRY PRINT,UNIVERSIDADE FEDERAL FLUMINENSE; JBIC JOURNAL OF BIOLOGICAL INORGANIC CHEMISTRY PRINT,1,1
764,18710144049443,1.0, , , ,16.0,17.0,UNIVERSIDADE FEDERAL SANTA MARIA; PONTIFICIA UNIVERSIDADE CATOLICA RIO GRANDE SUL; CENTRO UNIVERSITARIO FRANCISCANO; ESCOLA 1 2 GRAUS PROF LUIZ DOURADO; ESCOLA ESTADUAL 1 GRAU ANA NERI; PHRONESIS PUCCAMP; UNIVERSIDADE FEEVALE; UNIVERSIDADE FEDERAL RIO GRANDE SUL; LUDWIG MAXIMILIANS UNIVERSITAT MUNCHEN; ETHIC UFSC; UNIVERSITY OF OXFORD; REVISTA CENTRO CIENCIAS SOCIAIS HUMANAS UNIVERSIDADE FEDERAL SA; REVISTA SOCIOLOGIA POLITICA ONLINE; FUNDACAO AMPARO A PESQUISA ESTADO MINAS GERAIS; KRITERION UFMG IMPRESSO,KRITERION UFMG IMPRESSO,1,0
765,18713140548910,5.0, , , ,1.0,5.0,UNIVERSIDADE SAO PAULO; FINQUIMICA INDUSTRIA COMERCIO PRODUTOS FINOS QUIMICOS LTDA; ARBTEC ENGENHARIA LTDA; INSTITUTO MAUA TECNOLOGIA,FINQUIMICA INDUSTRIA COMERCIO PRODUTOS FINOS QUIMICOS LTDA; ARBTEC ENGENHARIA LTDA; INSTITUTO MAUA TECNOLOGIA,0,1
766,18764294533079,2.0, , , ,2.0,5.0,UNIVERSIDADE FEDERAL RURAL RIO JANEIRO; CASA MOEDA BRASIL; CURSO PREPARATORIO PARA A UNIVERSIDADE RURAL; INSTITUTO PESQUISA EXPERIMENTACAO AGROPECUARIA CENTRO SUL; ISHIKAWAJIMA BRASIL ESTALEIROS S A ISHIBRAS,UNIVERSIDADE FEDERAL RURAL RIO JANEIRO,1,1
767,18795831833086,2.0, , , ,1.0,2.0,COLEGIO ESTADUAL DOZE NOVEMBRO; UNIVERSIDADE ESTADUAL OESTE PARANA; COLEGIO REAL; FACULDADE AMPERE,FACULDADE AMPERE,0,1
768,18812672905809,4.0, , , ,1.0,4.0,CRECHE CASA MENINA SAO FRANCISCO ASSIS; ASSOCIACAO COMERCIAL INDUSTRIAL ASSIS; ASSOCIACAO CANCER BIA FRANCISCATTI CANDIDO MOTA; ESCOLA COMERCIO ASSIS; CENTRO INTEGRADO ATENCAO PSICOSSOCIAL ASSISL; FUNDACAO EDUCACIONAL MUNICIPIO ASSIS; PREFEITURA MUNICIPAL CANDIDO MOTA; SERVICO SAUDE DR CANDIDO FERREIRA; UNIVERSIDADE ESTADUAL PAULISTA; CENTRO ATENCAO PSICOSSOCIAL AMPQUOTPROF LUIZ ROCHA CERQUEIRAAMPQUOT; UNIVERSIDADE PAULISTA,SERVICO SAUDE DR CANDIDO FERREIRA,0,0
769,18817495604014,4.0, , , ,12.0,10.0,UNIVERSIDAD COSTA RICA; UNIVERSITY OF FLORIDA; INSTITUTO AGRONOMICO CAMPINAS; ALELLYX; MONSANTO BRASIL MATRIZ,MONSANTO BRASIL MATRIZ,1,1
770,18840014394004,4.0, , , ,12.0,7.0,INSTITUTO ITAPETININGANO ENSINO SUPERIOR; FACULDADE ESTACIO SA; UNIVERSIDADE SAO PAULO; PONTIFICIA UNIVERSIDADE CATOLICA MINAS GERAIS; UNIVERSIDADE UBERABA; UNIVERSIDADE PAULISTA; RUSCHMANN CONSULTORES ASSOCIADOS; LINEAS AEREAS PARAGUAYAS; MKTATICA; UNIVERSIDADE IBIRAPUERA; ACADEMIA VIAGENS TURISMO; UNIVERSIDADE CRUZEIRO SUL; UNIVERSIDADE FEDERAL SAO CARLOS; TURISMO EM ANALISE 0103 5541; REVISTA INSTITUTO FLORESTAL; REVISTA BRASILEIRA ECOTURISMO; CADERNO VIRTUAL TURISMO UFRJ; EL PERIPLO SUSTENTABLE; SAUDE SOCIEDADE; ROSA DOS VENTOS,REVISTA BRASILEIRA ECOTURISMO,1,0
771,18858945659727,4.0, , , ,14.0,8.0,UNIVERSIDADE FEDERAL PERNAMBUCO; GOVERNO ESTADO PERNAMBUCO; CLINICA FISIOTERAPICA COM ESTIMULACAO PRECOCE LTDA; PONTIFICIA UNIVERSIDADE CATOLICA SAO PAULO; UNIVERSIDADE FEDERAL RURAL PERNAMBUCO; UNIVERSIDADE FEDERAL PARAIBA; REVISTA DISTURBIOS COMUNICACAO; REVISTA VOZ CENA,UNIVERSIDADE FEDERAL PARAIBA,0,1
772,18881725133520,4.0, , , ,33.0,4.0,UNIVERSIDADE FEDERAL RIO GRANDE SUL,,0,0
773,18897212617558,6.0, , , ,7.0,7.0,PONTIFICIA UNIVERSIDADE CATOLICA RIO JANEIRO; INTERMESA TRADING LTDA; CADERNOS RELACOES INTERNACIONAIS; LEVIATHAN SAO PAULO; CONFLUENCIAS REVISTA INTERDISCIPLINAR SOCIOLOGIA DIREITO UFF; CARTA INTERNACIONAL USPABRI; MONCOES REVISTA RELACOES INTERNACIONAIS UFGD; UNIVERSIDADE COIMBRA,PONTIFICIA UNIVERSIDADE CATOLICA RIO JANEIRO; CADERNOS RELACOES INTERNACIONAIS; LEVIATHAN SAO PAULO; CARTA INTERNACIONAL USPABRI; MONCOES REVISTA RELACOES INTERNACIONAIS UFGD; UNIVERSIDADE COIMBRA,1,1
774,18913505351067,5.0, , , ,2.0,5.0,JARDIM BOTANICO BRASILIA; UNIVERSIDADE CATOLICA BRASILIA,UNIVERSIDADE CATOLICA BRASILIA,0,1
775,18951716273464,3.0, , , ,6.0,1.0,INSTITUTO PESQUISA PRESERVACAO AMBIENTAL OCEANARIO PERNAMBUCO; BRASILIAN SEA NORTH COM IMP EXP ARTIGOS PARA PESCA LTDA; EMPRESA ASSISTENCIA TECNICA EXTENSAO RURAL PARA; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; CONSELHO REGIONAL ENGENHARIA AGRONOMIA ARQUITETURA PA; UNIVERSIDADE FEDERAL PARA; CENTRO PESQUISAS EM AQUICULTURA AMPQUOTRODOLFO VON IHERINGAMPQUOT; PROGRAMA EDUCACAO TUTORIAL; INSTITUTO INTERNACIONAL EDUCACAO BRASIL; FUNDACAO AMPARO DESENVOLVIMENTO PESQUISA PARA; INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA PARA; BIOTA AMAZONIA; INHERINGIA SERIE ZOOLOGIA; UNIVERSIDADE FEDERAL PERNAMBUCO,INHERINGIA SERIE ZOOLOGIA; UNIVERSIDADE FEDERAL PERNAMBUCO,1,1
776,18960810277148,4.0, , , ,32.0,16.0,UNIVERSIDADE ESTADUAL MONTES CLAROS; UNIVERSIDADE FEDERAL VICOSA,UNIVERSIDADE FEDERAL VICOSA,0,1
777,18963581369746,4.0, , , ,16.0,5.0,INSTITUTO FEDERAL ALAGOAS,,0,0
778,18966451725499,3.0, , , ,4.0,4.0,,,0,0
779,18966771431452,5.0, , , ,5.0,2.0,UNIVERSIDADE FEDERAL FLUMINENSE; UNIVERSIDADE FEDERAL RIO JANEIRO; INSTITUTO FILOSOFIA CIENCIAS SOCIAIS UFRJ,UNIVERSIDADE FEDERAL RIO JANEIRO,0,1
780,18985510659605,3.0, , , ,1.0,3.0,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; UNIVERSIDADE FEDERAL MATO GROSSO SUL,UNIVERSIDADE FEDERAL MATO GROSSO SUL,0,1
781,18992452321910,2.0, , , ,72.0,29.0,UNIVERSIDADE FEDERAL SAO PAULO; FRONTIERS IN GENETICS; PLOS ONE,,1,0
782,19007386914899,4.0, , , ,1.0,4.0,,,0,0
783,19023009896168,2.0, , , ,4.0,4.0,LIGA NORTE RIO GRANDENSE CONTRA O CANCER; FACULDADE NATAL; ESTACIO FAL; HOSPITAL MATERNIDADE PROMATER; SERVICO SOCIAL COMERCIO; UNIVERSIDADE FEDERAL RIO GRANDE NORTE,UNIVERSIDADE FEDERAL RIO GRANDE NORTE,0,1
784,19032503528642,5.0, , , ,43.0,22.0,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; UNIVERSIDADE SAO PAULO; CIENCIA TECNOLOGIA ALIMENTOS; PUBLICATIO UEPG CIENCIAS EXATAS TERRA CIENCIAS AGRARIAS ENGENHARIA; INTERNATIONAL JOURNAL OF FOOD SCIENCE AMP TECHNOLOGY; ALIMENTOS NUTRICAO UNESP; ACTA AMAZONICA IMPRESSO; BRAGANTIA SAO PAULO SP IMPRESSO; ENERGIA NA AGRICULTURA UNESP BOTUCATU IMPRESSO; SCIENTIA AGRICOLA USP IMPRESSO; STARKE WEINHEIM; CARBOHYDRATE POLYMERS; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO,CARBOHYDRATE POLYMERS,0,0
785,19051597099401,7.0, , , ,1.0,7.0,UNIVERSIDAD CHILE,,1,0
786,19063384588784,2.0, , , ,8.0,18.0,INSTITUTO FEDERAL MARANHAO; UNIVERSIDADE ESTADUAL MARANHAO; FUNDACAO AMPARO A PESQUISA AO DESENVOLV CIENTIFICO TECNOLOGICO MA; INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA MARANHAO; TAMPERE UNIVERSITY OF APPLIED SCIENCES; FACULDADE ENGENHARIA UNIVERSIDADE PORTO,FACULDADE ENGENHARIA UNIVERSIDADE PORTO,1,0
787,19130258182857,4.0, , , ,32.0,9.0,UNIVERSIDADE TECNOLOGICA FEDERAL PARANA; CLONE VIVEROS FRUTICULTURA LTDA; UNIVERCIDADE TECNOLOGICA FEDERAL PARANA; UNIVERSIDADE TECNOLOGICA FEDERAL PARANA CAMPUS PATO BRANCO; FUNDACAO APOIO A PESQUISA DESENVOLVIMENTO AGROPECUARIO EDMUNDO GASTAL; CIENCIA RURAL; EMPRESA BRASILEIRA PESQUISA AGROPECUARIA; INSTITUT NATIONAL LA RECHERCHE AGRONOMIQUE,UNIVERSIDADE TECNOLOGICA FEDERAL PARANA,1,1
788,19135874048457,4.0, , , ,14.0,16.0,CENTRO NACIONAL PESQUISA EM ENERGIA MATERIAIS; UNIVERSITY OF CALIFORNIA SAN DIEGO; UNIVERSIDADE ESTADUAL CAMPINAS; SCIENTIFIC REPORTS; FEBS OPEN BIO; ACS CHEMICAL BIOLOGY; BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH; MEDIATORS OF INFLAMMATION; ILUM ESCOLA CIENCIA,ILUM ESCOLA CIENCIA,1,1
789,19182505248618,4.0, , , ,29.0,13.0,FUNDACAO AMPARO A PESQUISA ESTADO RIO GRANDE SUL; UNIVERSIDADE FEDERAL RIO GRANDE SUL; ESCOLA SAO LUCAS; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; COMISSAO PERMANENTE SELECAO UFRGS; UNIVERSIDADE FEDERAL PARANA; UNIVERSIDADE ESTADUAL CENTRO OESTE; REVISTA VIRTUAL ESTUDOS LINGUAGEM; REVISTA VIA LITTERAE; SOCIODIALETO ONLINE; REVISTA CON TEXTOS LINGUISTICOS UFES; REVISTA CONEXAO UEPG; FUNDACAO ARAUCARIA APOIO AO DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; REVISTA DEL CESLA; REVISTA PERCURSOS LINGUISTICOS; REVISTA COLINARES; LINGUAGEM AMP ENSINO,UNIVERSIDADE ESTADUAL CENTRO OESTE; LINGUAGEM AMP ENSINO,1,1
790,19187301069627,4.0, , , ,5.0,6.0,UNIVERSIDADE FEDERAL SAO CARLOS; VOCALIZE SOLUCOES EM TECNOLOGIAS FALA LINGUAGEM; GRUPO ESTUDOS PESQUISAS EM TERMINOLOGIA; UNIVERSIDADE FEDERAL ALFENAS; NUCLEO INTERINSTITUCIONAL LINGUISTICA COMPUTACIONAL; DATA SCIENCE RESEARCH GROUP; GRUPO PESQUISAS LINGUISTICAS DESCRITIVAS TEORICAS APLICADAS,DATA SCIENCE RESEARCH GROUP; GRUPO PESQUISAS LINGUISTICAS DESCRITIVAS TEORICAS APLICADAS,0,0
791,19202371238886,1.0, , , ,1.0,1.0,SECRETARIA ESTADO EDUCACAO PARANA NUCLEO R EDUCACAO MARINGA; INSTITUTO POS GRADUACAO EXTENSAO; FUNDACAO FACULDADE ESTADUAL FILOSOFIA CIENCIAS LETRAS GUARAPUAVA; CENTRO FEDERAL EDUCACAO TECNOLOGICA PR,INSTITUTO POS GRADUACAO EXTENSAO,1,1
792,19217245716346,4.0, , , ,9.0,3.0,UNIVERSIDADE ESTADUAL MARINGA; UNIVERSIDADE ESTADUAL CENTRO OESTE; COLEGIO DOM BOSCO; INTERLINGUAGENS; REVISTA LITERATURA HISTORIA MEMORIA; ACTA SCIENTIARUM LANGUAGE AND CULTURE; UNIVERSIDADE ESTADUAL OESTE PARANA,UNIVERSIDADE ESTADUAL OESTE PARANA,1,1
793,19236014971366,2.0, , , ,1.0,2.0,MUSEU ASTRONOMIA CIENCIAS AFINS; OBSERVATORIO NACIONAL; OBSERVATOIRE ROYAL BELGIQUE,MUSEU ASTRONOMIA CIENCIAS AFINS,0,0
794,19254345489169,4.0, , , ,7.0,4.0,UNIVERSIDADE FEDERAL PARAIBA; HOSPITAL UNIVERSITARIO ALCIDES CARNEIRO; UNIVERSIDADE FEDERAL VICOSA; EMPREENDIMENTOS PAGUE MENOS SA; HOSPITAL CRIANCA ADOLESCENTE; HOSPITAL AGAMENON MAGALHAES; INSTITUTO BUTANTAN; UNIVERSIDADE FEDERAL PERNAMBUCO; HOSPITAL OLHOS PERNAMBUCO; FACULDADE TIRADENTES,FACULDADE TIRADENTES,1,0
795,19265067855569,3.0, , , ,14.0,27.0,FUNDACAO AMPARO A PESQUISA ESTADO ALAGOAS; UNIVERSIDADE BRASILIA; TRES M BRASIL LTDA; UNIVERSIDADE ESTADUAL CAMPINAS; QUIMICA NOVA NA ESCOLA; REVISTA VIRTUAL QUIMICA; QUIMICA NOVA IMPRESSO; UNIVERSIDADE FEDERAL ALAGOAS,QUIMICA NOVA IMPRESSO,0,0
796,19273295559388,4.0, , , ,1.0,4.0,COLEGIO NOSSA SENHORA LOURDES; SOCIEDADE EDUCACIONAL MUNDO INFANTIL; CENTRO PROFISSIONALIZANTE DEPUTADO ANTONIO CABRAL; UNIVERSIDADE FEDERAL PARAIBA; ESCOLA ESTADURAL PAPA PAULO VI; ESCOLA ESTADUAL THARSILLA BARBOSA FRANCA; ESCOLA MUNICIPAL PROFESSOR OSCAR CASTRO; ESCOLA MUNICIPAL AUGUSTO DOS ANJOS; INSTITUTO EDUCACAO SUPERIOR PARAIBA; INSTITUTO PRESIDENTE EPITACIO PESSOA; UNIVERSIDADE ABERTA VIDA; SENAI DEPARTAMENTO REGIONAL PARAIBA; FACULDADE SANTA EMILIA RODAT; FACULDADE CIENCIAS MEDICAS PARAIBA; FACULDADE FILOSOFIA CIENCIAS LETRAS SANTA RITA; PREFEITURA MUNICIPAL JOAO PESSOA SEDEC; PREFEITURA MUNICIPAL JOAO PESSOA; ESCOLA MUNICIPAL CARLOS ARNOBIO PACE MAROJA,ESCOLA MUNICIPAL CARLOS ARNOBIO PACE MAROJA,1,0
797,19305825648405,2.0, , , ,5.0,45.0,TELEBRAS TELECOMUNICACOES BRASILEIRAS; INSTITUTO ENERGIA ATOMICA; UNIVERSIDADE SAO PAULO; ASCETEC ASSESSORIA EM CIENCIA TECNOLOGIA SC LTDA; CIENTRONIX PRODUTOS ELETRONICOS LTDA; CONTROLE AMP AUTOMACAO 1807 0345,UNIVERSIDADE SAO PAULO,0,1
798,19316500403349,4.0, , , ,7.0,22.0,UNIVERSIDADE FEDERAL PARAIBA; UNIVERSITE TOULOUSE II LE MIRAIL; CONSELHO NACIONAL EDUCACAO,UNIVERSIDADE FEDERAL PARAIBA,0,1
799,19318491175632,4.0, , , ,5.0,4.0,COLEGIO ESTADUAL FLORINDA TUBINO SAMPAIO; PROJETO EDUCACIONAL ALTERNATIVA CIDADA; UNIVERSIDADE FEDERAL RIO GRANDE SUL; INTERTHESIS FLORIANOPOLIS,INTERTHESIS FLORIANOPOLIS,0,0
800,19324379451071,5.0, , , ,7.0,17.0,CENTRO UNIVERSITARIO TRIANGULO; ASSOCIACAO PAIS AMIGOS DOS EXCEPCIONAIS; UNIVERSIDADE CATOLICA BRASILIA; REVISTA BRASILEIRA FISIOTERAPIA; UNIVERSIDADE BRASILIA; FISIOTERAPIA EM MOVIMENTO PUCPR IMPRESSO; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; REVISTA ESTUDOS ACADEMICOS UNEMAT; MOVIMENTA; SAUDE EM REDES; REVISTA COMUNICACAO EM CIENCIAS SAUDE; FUNDACAO APOIO A PESQUISA DISTRITO FEDERAL,MOVIMENTA,1,0
801,19385183149936,3.5, , , ,5.0,24.0,LONDON SCHOOL OF ECONOMICS; UNIVERSIDADE NOVA LISBOA; UNIVERSITY OF STRATHCLYDE; JOURNAL OF COMMON MARKET STUDIES PRINT; REVISTA PORTUGUESA ESTUDOS REGIONAIS; INTERNATIONAL JOURNAL OF ECONOMICS AND BUSINESS RESEARCH; JOURNAL OF TOURISM MANAGEMENT; DESENVOLVIMENTO REGIONAL EM DEBATE; COMISSAO EUROPEIA; CONFEDERACAO INDUSTRIA PORTUGUESA; UNIVERSIDADE CATOLICA PORTUGUESA LISBOA,INTERNATIONAL JOURNAL OF ECONOMICS AND BUSINESS RESEARCH; JOURNAL OF TOURISM MANAGEMENT; DESENVOLVIMENTO REGIONAL EM DEBATE,1,0
802,19393563300327,4.0, , , ,1.0,4.0,SISTEMA JORNAL COMMERCIO COMUNICACAO; FEDERACAO DAS INDUSTRIAS ESTADO PERNAMBUCO; UNIVERSIDADE FEDERAL PERNAMBUCO; ASSOCIACAO PERNAMBUCANA DEFESA NATUREZA; JORNAL COMMERCIO; PREFEITURA MUNICIPAL RECIFE; FUNDO PERNAMBUCANO INCENTIVO A CULTURA; FACULDADES INTEGRADAS BARROS MELO; INSTITUTO AGIR; FACULDADE TECNOLOGIA GESTAO MARKETING; FACULDADE JOAQUIM NABUCO FJN; OLHARES SENSIVEL EXPERIENCIAS DIMENSOES ESTETICAS EM COMUNICACAO; PRATICAS GERACAO CONHECIMENTO FRENTE AS NOVAS MIDIAS; ASSEMBLEIA LEGISLATIVA ESTADO PERNAMBUCO; MUITO ALEM DAS PALAVRAS LEITURAS MULTIMODAIS A PARTIR SEMIOTICA SOCIAL,UNIVERSIDADE FEDERAL PERNAMBUCO; MUITO ALEM DAS PALAVRAS LEITURAS MULTIMODAIS A PARTIR SEMIOTICA SOCIAL,0,1
803,19393779801069,4.0, , , ,100.0,23.0,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; JOURNAL OF MEDICINAL FOOD; REVISTA BRASILEIRA PLANTAS MEDICINAIS; JOURNAL OF PHARMACY AND PHARMACOLOGY; INTERNATIONAL IMMUNOPHARMACOLOGY; BIOMED CENTRAL LONDON CESSOU EM 2001; JOURNAL OF DIABETES AND ITS COMPLICATIONS; JOURNAL OF ETHNOPHARMACOLOGY; BMC COMPLEMENTARY AND ALTERNATIVE MEDICINE ONLINE; CANADIAN JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY ONLINE; EVIDENCE BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE ONLINE; BOTANICS TARGETS AND THERAPY; BMC GASTROENTEROLOGY ONLINE; ANTIOXIDANTS AMP REDOX SIGNALLING; MOLECULES BASEL ONLINE; SCIENTIFIC RESEARCH AND ESSAYS; JOURNAL OF EXPERIMENTAL AND INTEGRATIVE MEDICINE; UNIVERSIDADE SAO PAULO,UNIVERSIDADE SAO PAULO,1,1
804,19431531707553,3.0, , , ,10.0,17.0,SOCIEDADE SUL MINEIRA CULTURA EDUCACAO; UNIVERSIDADE FEDERAL ALFENAS; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; PONTIFICIA UNIVERSIDADE CATOLICA CAMPINAS,UNIVERSIDADE FEDERAL ALFENAS,0,1
805,19442232422324,4.0, , , ,5.0,8.0,UNIVERSIDADE FEDERAL SANTA MARIA; INSTITUTO FEDERAL FARROUPILHA; UNIVERSIDADE FEDERAL RIO GRANDE SUL; UNIVERSIDADE FEDERAL PAMPA; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; REVISTA INSIGNARE SCIENTIA RIS,REVISTA INSIGNARE SCIENTIA RIS,1,0
806,19480494319075,4.0, , , ,1.0,4.0,,,0,0
807,19513394358070,3.0, , , ,20.0,10.0,REVISTA GEMINIS; CENTRO UNIVERSITARIO SUL MINAS; EPTVSUL MINAS; EPTVRIBEIRAO PRETO; EPTV CENTRAL; HOJE EM DIA; UNIVERSIDADE FEDERAL SAO CARLOS; EPTV; TV SERGIPE REDE GLOBO SERGIPE; UNIVERSIDADE TIRADENTES; EMPRESA BRASIL COMUNICACAO; OBSERVATORIO IMPRENSA; OBSERVATORIO IMPRENSA SAO PAULO; PAUTA GERAL ESTUDOS EM JORNALISMO; INSTITUTO PARA O DESENVOLVIMENTO JORNALISMO; ESCOLA COMUNICACAO ARTESUSP; REVISTA HETEROTOPICA; CENTRO UNIVERSITARIO CENTRAL PAULISTA,CENTRO UNIVERSITARIO CENTRAL PAULISTA,1,1
808,19538014119275,4.0, , , ,13.0,1.0,MINISTERIO PUBLICO TRABALHO; COGEAE PONTIFICIA UNIVERSIDADE CATOLICA SAO PAULO; INSTITUTO BRASILEIRO DIREITO CONSTITUCIONAL; PONTIFICIA UNIVERSIDADE CATOLICA SAO PAULO,COGEAE PONTIFICIA UNIVERSIDADE CATOLICA SAO PAULO,0,1
809,19553222653458,4.0, , , ,16.0,4.0,EMPRESA BRASILEIRA PESQUISA AGROPECUARIA; ASSOCIACAO DOS ENGENHEIROS AGRONOMOS PAUI; EMBRAPA AGROINDUSTRIA TROPICAL; EMBRAPA COCAIS; UNIVERSIDADE ESTADUAL MARANHAO,UNIVERSIDADE ESTADUAL MARANHAO,0,1
810,19558641489657,3.0, , , ,19.0,30.0,INDIAN PHOTOINTERPRETATION INSTITUTE; KATHOLIEKE UNIVERSITY OF LEUVEN; FOOD AMP AGRICULTURE ORGANIZATION PROJECT; DROUGHT WORLD BANK PROJECT; UNITED STATES AID PROJECT NA INDIA; UNIVERSIDADE FEDERAL PARAIBA; INSTITUTO FUR OPTOELEKTRONIK; SOCIEDADE BRASILEIRO CIENCIA SOLO; REMOTE SENSING SOCIETY OF THE UNITED KINGDOM; AMERICAN SOCIETY OF PHOTOGRAMMETRY AND REMOTE SENSING; REMOTE SENSING SOCIETY OF INDIA; BELGIAN SOIL SCIENCE SOCIETY; UNIVERSIDADE FEDERAL PARAIBA PB; UNIVERSITY OF CONNECTICUT; KATHOLIEKE UNIVERSITEIT,KATHOLIEKE UNIVERSITEIT,1,0
811,19646535765625,3.0, , , ,23.0,22.0,UNIVERSIDADE FEDERAL RIO GRANDE SUL; MINISTERIO EDUCACAO; UNIVERSIDADE SANTA CRUZ SUL; PREFEITURA MUNICIPAL SAO LEOPOLDO; FUNDACAO RONDONIA AMPARO AO DESENVOLVIMENTO DAS ACOES CIENTIFICAS TECN; EDUCACAO REALIDADE; COMUNICACOES; EDUCACAO UFSM; REVISTA EDUCACAO,EDUCACAO UFSM,1,0
812,19648319283042,6.0, , , ,31.0,26.0,UNIVERSIDADE ESTADO RIO JANEIRO; ADOLESCENCIA AMP SAUDE UERJ,,0,0
813,19694073171774,3.0, , , ,17.0,5.0,UNIVERSIDADE FEDERAL GOIAS; ITINERARIUS REFLECTIONIS ONLINE; UNIVERSIDADE FEDERAL UBERLANDIA; UNIVERSIDADE ESTADUAL CAMPINAS; UNIVERSIDADE FEDERAL CATALAO,UNIVERSIDADE ESTADUAL CAMPINAS,1,1
814,19694783676378,4.0, , , ,15.0,16.0,FACULDADE SANTA MARIA; DATAMETRICA SC LTDA; UNIVERSIDADE FEDERAL RIO GRANDE SUL; UNIVERSIDADE PERNAMBUCO; UNIVERSIDADE FEDERAL PERNAMBUCO; REVISTA BRASILEIRA ESTUDOS REGIONAIS URBANOS; INSTITUTO PESQUISAS SOCIAIS APLICADAS; NOVA ECONOMIA UFMG IMPRESSO; UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL; REVISTA BRASILEIRA ECONOMIA IMPRESSO; FUNDACAO APOIO AO DESENVOLVIMENTO UNIVERSIDADE FEDERAL PERNAMBUCO; ESTUDOS ECONOMICOS USP IMPRESSO; THE BE JOURNAL OF MACROECONOMICS; EMERGING MARKETS FINANCE AND TRADE; THE INTERNATIONAL TRADE JOURNAL; REVISTA ESTUDOS ECONOMICOS USP; B JOURNAL OF MACROECONOMICS; ECONOMIA DESENVOLVIMENTO RECIFE; ANALISE ECONOMICA UFRGS; REVISTA ADMINISTRACAO USP; ECONOMIC MODELLING,ECONOMIC MODELLING,1,0
