,IDLattes,DuracaoDoutorado,Genero,GrandesAreas,ExclusividadeDoutorado,Publicacoes,IdadeAcademica,ListaFiliacoes,UltimaFiliacao,HistoricoFiliacoesEmIESInternacional,UltimaFiliacaoEmIES
436,10205995616510,3.0, , , ,7.0,6.0,FUNDACAO CARLOS CHAGAS FILHO AMPARO A PESQUISA ESTADO RJ; UNIVERSIDADE BRASILIA; COOPERATIVA PESQUISA; ASSOCIACAO PAIS ALUNOS MESTRES COLEGIO MILITAR D PEDRO II; FACULDADE ARTES DULCINA MORAES; EAPE ESCOLA APERFEICOAMENTO DOS PROFISSIONAIS EDUCACAO; FACULDADE JK GAMA UNIDADE I; FACULDADE JK SAMAMBAIA; UNIVERSIDADE BASILIA; REVISTA ENFOQUES PPGSAUFRJ; REVISTA EAPE DF; REVISTA UNIVERSITAS; REVISTA TODAVIA UFRGS; SECRETARIA ESTADO CULTURA DF; METAGRAPHIAS; AFRICANIDADES A REVISTA MAFRO; UNIVERSIDADE FEDERAL PARA,AFRICANIDADES A REVISTA MAFRO; UNIVERSIDADE FEDERAL PARA,1,1
437,10264300160209,4.0, , , ,15.0,6.0,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; UNIVERSIDADE ARARAQUARA; UNIVERSIDADE FEDERAL SAO CARLOS,UNIVERSIDADE FEDERAL SAO CARLOS,0,1
438,10315601033218,4.0, , , ,2.0,9.0,PONTIFICIA UNIVERSIDADE CATOLICA SAO PAULO; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; BARROS FILHO ALMEIDA PRADO SOCIEDADE ADVOGADOS; CENTRO ESTUDOS NORBERTO BOBBIO; CADERNOS ETICA FILOSOFIA POLITICA USP; INSTITUTO EDUCACIONAL TERESA MARTIN UNIESP; UNIVERSIDADE PAULISTA; FACULDADE ISRAELITA CIENCIAS SAUDE ALBERT EINSTEIN,UNIVERSIDADE PAULISTA,0,1
439,10322004110521,4.0, , , ,17.0,17.0,UNIVERSIDADE FEDERAL MINAS GERAIS; UNICENTRO IZABELA RENDRIX; UNIVERSIDADE VALE RIO DOCE; UNIVERSIDADE FEDERAL OURO PRETO; FUNDACAO ESCOLA SUPERIOR MINISTERIO PUBLICO; TRIBUNAL CONTAS MINAS GERAIS; ACADEMIA MINEIRA ENSINO JURIDICO; PONTIFICIA UNIVERSIDADE CATOLICA MINAS GERAIS; REVISTA FACULDADE DIREITO UNIVERSIDADE FEDERAL MINAS GERAIS; O SINO SAMUEL; REVISTA ELETRONICA CURSO DIREITO PUC MINAS SERRO; UNIVERSITA DEGLI STUDI DI ROMA TOR VERGATA; ASOCIACION LATINOAMERICANA ABOGADOS LABORISTAS; CONSELHO IMIGRACAO REFUGIO MINISTERIO JUSTICA; REVISTA FACULDADE DIREITO UNIVERSIDADE FEDERAL PARANA; ASSOCIACAO BRASILEIRA ADVOGADOS TRABALHISTAS; UNIVERSIDADE ESTADUAL CAMPINAS; REVISTA TRIBUNAL REGIONAL TRABALHO 12A REGIAO; ASSOCIACAO AMERICANA JURISTAS,REVISTA TRIBUNAL REGIONAL TRABALHO 12A REGIAO; ASSOCIACAO AMERICANA JURISTAS,1,0
440,10369315381653,6.0, , , ,11.0,22.0,UNIVERSIDADE FEDERAL ALAGOAS; INSTITUTO NACIONAL ASSISTENCIA MEDICA PRVIDENCIA SOCIAL; PREFEITURA MUNICIPAL MACEIO; FUNDACAO AMPARO A PESQUISA ESTADO ALAGOAS; CADERNOS ABEM; REVISTA BRASILEIRA EDUCACAO MEDICA; REVISTA DIMENSAO; REVISTA CIENTIFICA IUEJ; REVISTA CIENTIFICA SISTEMATICA,REVISTA DIMENSAO; REVISTA CIENTIFICA IUEJ; REVISTA CIENTIFICA SISTEMATICA,0,0
441,10381116687994,4.0, , , ,16.0,5.0,UNIVERSIDAD CALDAS; EDUCACION Y EDUCADORES; EDUCACION FISICA Y DEPORTE; REVISTA BRASILEIRA CIENCIAS DEPORTE; REVISTA LATINOAMERICANA ESTUDIOS EDUCATIVOS,,1,0
442,10408851188088,4.0, , , ,14.0,22.0,FIBERWORK COMUNICACOES OPTICAS LTDA; UNIVERSIDADE ESTADUAL CAMPINAS; UNIVERSIDADE TECNOLOGICA FEDERAL PARANA; UNIVERSITY OF SOUTHAMPTON; ELEBRA TELECOM LTDA; INSTITUTO TECNOLOGICO AERONAUTICA; CENTRO TECNICO AEROESPACIAL; INSTITUTO INOVACOES FOTONICAS,INSTITUTO INOVACOES FOTONICAS,1,1
443,10424562553205,4.0, , , ,3.0,5.0,UNIVERSIDADE SAO PAULO; INSTITUTO PESCA; UNIVERSIDADE FEDERAL RIO GRANDE; UNIVERSIDAD CATOLICA DEL NORTE; MOLUSKUS CRIACAO COMERCIO REPRESENTACAO FRUTOS MAR LTDA; FAZENDA MARINHA ARIPEBA; FACULDADE SAO LUIS JABOTICABAL,FACULDADE SAO LUIS JABOTICABAL,1,0
444,10426826636532,5.0, , , ,17.0,32.0,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; CONSORCIO INTERMUNICIPAL PARA A IRRIGACAO REGIAO URUBUPUNGA; JOURNAL OF ENVIRONMENTAL ENGINEERING NEW YORK NY; REVISTA DAE,REVISTA DAE,0,0
445,10489898037386,2.0, , , ,8.0,6.0,LAR ESCOLA SAO FRANCISCO UNIFESP; UNIVERSIDADE NOVE JULHO; INSTITUTO SAUDE; JOHANN WOLFGANG GOETHE UNIVERSITAT FRANKFURTMAIN; BARCELONA UNIVERSITY; HOSPITAL MUNICIPAL DR CARMINO CARICCHIO; HARVARD MEDICAL SCHOOL; SCIENTIFIC REPORTS; CONSELHO REGIONAL ODONTOLOGIA,CONSELHO REGIONAL ODONTOLOGIA,1,0
446,10491499952685,3.0, , , ,26.0,32.0,UNIVERSIDADE ESTADUAL PAULISTAFACULDADE CIENCIAS AGRARIAS VETERINARIA; CIENCIA ANIMAL BRASILEIRA UFG; REVISTA SOCIEDADE BRASILEIRA ZOOTECNIA,UNIVERSIDADE ESTADUAL PAULISTAFACULDADE CIENCIAS AGRARIAS VETERINARIA,0,0
447,10511662630834,4.0, , , ,5.0,4.0,UNIVERSIDADE FEDERAL RIO JANEIRO; ESCOLA NACIONAL BOTANICA TROPICAL; JOURNAL OF APPLIED PHYCOLOGY; SCOTTISH ASSOCIATION FOR MARINE SCIENCE,JOURNAL OF APPLIED PHYCOLOGY; SCOTTISH ASSOCIATION FOR MARINE SCIENCE,1,1
448,10531441262360,7.0, , , ,1.0,7.0,INSTITUTO POLITECNICO PORTALEGRE,,0,0
449,10543598514964,4.0, , , ,2.0,10.0,HOSPITAL GERAL JACAREPAGUA; INSTITUTO VITAL BRASIL; CLINICA PRO NEPHRON; HOSPITAL VENERAVEL ORDEM TERCEIRA SAO FRANCISCO ASSIS; UNIVERSIDADE GRANDE RIO; UNIVERSIDADE GAMA FILHO; TOTAL CARE; UNIVERSIDADE ESTADO RIO JANEIRO; HOSPITAL FEDERAL CARDOSO FONTES; UNIVERSIDADE ESTACIO SA; UNIVERSIDADE FEDERAL ESTADO RIO JANEIRO,TOTAL CARE; UNIVERSIDADE ESTACIO SA,1,1
450,10566097584443,5.0, , , ,10.0,13.0,UNIVERSIDADE FEDERAL PARAIBA; LETRA VIVA UFPB; VIA LITTERAE; DLCV UFPB; GRAPHOS JOAO PESSOA; REVISTA LETRAS RARAS; SCRIPTA; LEIA ESCOLA UFCG; REVISTA ENCONTROS VISTA,GRAPHOS JOAO PESSOA; REVISTA ENCONTROS VISTA,1,1
451,10599185288176,4.0, , , ,3.0,9.0,BANCO BRADESCO; COLEGIO CRISTAO BELO HORIZONTE; COLEGIO CRISTAO CRESCER; OBJETIVO PRE VESTIBULAR; 1138 9788; REVISTA BIBLIOGRAFICA GEOGRAFIA Y CIENCIAS SOCIALES; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; UNIVERSIDADE FEDERAL MINAS GERAIS; UNIVERSITAT BARCELONA; COLEGIO ESTADUAL TRES PODERES; COLEGIO ESTADUAL BOLIVAR FREITAS; FUNDACAO AMPARO A PESQUISA ESTADO MINAS GERAIS; GEOCRITQ; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; PONTIFICIA UNIVERSIDADE CATOLICA MINAS GERAIS; FAPERJ; UNIVERSIDADE FEDERAL RIO JANEIRO; CADERNOS METROPOLE; REVISTA CIENTIFICA FOZ; REVISTA TERRITORIALIDADES UFBA,CADERNOS METROPOLE; REVISTA CIENTIFICA FOZ; REVISTA TERRITORIALIDADES UFBA,1,0
452,10659969702455,4.0, , , ,8.0,26.0,IBM; QUADRICS SUPERCOMPUTER WORLD; PONTIFICIA UNIVERSIDAD JAVERIANA; IBM CENTRO CIENTIFICO; UNIVERSIDADE CATOLICA DOM BOSCO; UNIVERSIDADE FEDERAL MATO GROSSO SUL; REVISTA LA FACULTAD INGENIERIA UNIVERSIDAD TARAPACA IMPRESA C; INTERNATIONAL JOURNAL OF IMAGING AND ROBOTICS; IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS II,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS II,1,0
453,10669330262143,4.0, , , ,3.0,5.0,FUNDACAO DESENVOLVIMENTO UNICAMP; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; AMIL SAUDE; PREFEITURA MUNICIPAL SAO PAULO; HOSPITAL SANTA CATARINA; UNIVERSIDADE ESTADUAL CAMPINAS; BMC PREGNANCY AND CHILDBIRTH,BMC PREGNANCY AND CHILDBIRTH,0,0
454,10695627511847,3.0, , , ,1.0,3.0,PONTIFICIA UNIVERSIDADE CATOLICA GOIAS; SECRETARIA ESTADUAL EDUCACAO GOIAS; FACULDADE ARAGUAIA; FACULDADE FACERES; SECRETARIA ESTADO GESTAO PLANEJAMENTO; FUNDACAO AMPARO A PESQUISA ESTADO GOIAS; FACULDADE NOSSA SENHORA APARECIDA; INSTITUTO FEDERAL GOIANO; UNIVERSIDADE ESTADUAL GOIAS; IF GOIANO; CICLO REVISTA EXPERIENCIAS EM FORMACAO NO IF GOIANO,CICLO REVISTA EXPERIENCIAS EM FORMACAO NO IF GOIANO,0,0
455,10705498841896,3.0, , , ,7.0,2.0,CENTRO ENSINO SUPERIOR DOS CAMPOS GERAIS; UNIVERSIDADE ESTADUAL PONTA GROSSA; CENTRO EDUCACAO INFANTIL LTDA; WATKINS WATKINS S C LTDA; ASSOCIACAO CULTURA INGLESA PONTA GROSSA; UNIVERSIDADE TUIUTI PARANA; REVISTA INNOVARE 1808 0170; REVISTA AGRARIAS AMBIENTAIS 1982 6710; REVISTA APORIA JURIDICA 1676 9511; REVISTA VIDA 1806 7697; COLEGIO MARISTA PIO XII; SECRETARIA ESTADO EDUCACAO PR; UNIVERSIDADE FEDERAL PARANA,UNIVERSIDADE FEDERAL PARANA,0,1
456,10723066123700,5.0, , , ,40.0,12.0,UNIVERSIDADE FEDERAL CAMPINA GRANDE; POLYMER ENGINEERING AND SCIENCE ONLINE; UNIVERSIDADE FEDERAL SAO CARLOS; POLIMEROS SAO CARLOS IMPRESSO; JOURNAL OF APPLIED POLYMER SCIENCE ONLINE; UNIVERSIDADE FEDERAL PELOTAS; MATERIALS RESEARCH SAO CARLOS IMPRESSO; REVISTA BRASILEIRA ENGENHARIA SUSTENTABILIDADE; REVISTA ESCOLA MINAS IMPRESSO; JOURNAL OF MATERIALS RESEARCH AND TECHNOLOGY JMRAMPT; UNIVERSIDADE FEDERAL RIO GRANDE; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; POLYMER BULLETIN; TECNOLOGIA EM METALURGIA MATERIAIS MINERACAO; UNINGA REVIEW; POLYMERS FOR ADVANCED TECHNOLOGIES,POLYMERS FOR ADVANCED TECHNOLOGIES,1,0
457,10737154508089,5.0, , , ,1.0,5.0,UNIVERSIDADE MINHO,,0,0
458,10740473943493,4.0, , , ,9.0,10.0,UNIVERSIDADE ESTADUAL SANTA CRUZ; UNIREDE SEED MECUESC; COLEGIO SAO JOSE ITAPETINGA BA; COLEGIO ESTADUAL GETULIO VARGAS; COLEGIO MUNICIPAL ANTAS BA; UNIVERSIDADE ESTADO BAHIA; UNIVERSIDADE ESTADO BAHIACAMPUS VI CAETITE; CRITICA AMP DEBATES REVISTA HISTORIA CINEMA EDUCACAO; ASSOCIACAO NACIONAL HISTORIA SECAO BAHIA; CENAS EDUCACIONAIS; REVISTA CANUDOS SALVADOR,REVISTA CANUDOS SALVADOR,1,1
459,10802789150337,5.0, , , ,8.0,12.0,UNIVERSIDADE SANTA CRUZ SUL; HAR ENGENHARIA MEIO AMBIENTE; SECRETARIA MEIO AMBIENTE; BIOTEMAS; REVISTA BRASILEIRA BIOCIENCIAS IMPRESSO; BIOMA CONSULTORIA AMBIENTAL; IHERINGIA SERIE ZOOLOGIA IMPRESSO; SECRETARIA MEIO AMBIENTE INFRAESTRUTURA RIO GRANDE SUL,IHERINGIA SERIE ZOOLOGIA IMPRESSO; SECRETARIA MEIO AMBIENTE INFRAESTRUTURA RIO GRANDE SUL,0,0
460,10806287467881,3.0, , , ,33.0,7.0,GOVERNO ESTADO RIO GRANDE SUL; PREFEITURA MUNICIPAL SEDE NOVA; RADIO ALTO URUGUAI LTDA; EMPRESA JORNALISTICA LUCIA FATIMA MARODIN; UNIVERSIDADE ESTADUAL RIO GRANDE SUL; CENTRO UNIVERSITARIO LEONARDO VINCI; UNIVERSIDADE REGIONAL NOROESTE ESTADO RIO GRANDE SUL; FACULDADES CIENCIAS SOCIAIS APLICADAS; FACULDADES ITAPIRANGA; FACULDADES ALTERNATIVAS SANTO AUGUSTO; SOCIEDADE EDUCACIONAL TRES MAIO; FACULDADE EMPRESARIAL CHAPECO; FAISA REVISTA ONLINE; REVISTA FAISA ONLINE; REVISTA SETREM; UNIVERSIDADE FEDERAL RIO GRANDE SUL; REVISTA ELETRONICA CIENTIFICA UERGS; REVISTA INSTITUTO HISTORICO GEOGRAFICO RIO GRANDE SUL; REVISTA BEM LEGAL; REVISTA LINGUAGEM EM FOCO; REVISTA TEXTO LIVRE LINGUAGENS TECNOLOGIA; ORGANON,ORGANON,0,0
461,10807076892082,3.0, , , ,45.0,18.0,UNIVERSIDADE ESTADUAL CAMPINAS; EMPRESA WESTFALIA LANDTECHNIK; CONSORCIO INTERMUNICIPAL BACIAS DOS RIOS PCJ; REVISTA ENGENHARIA AMBIENTAL PESQUISA TECNOLOGIA UNIPINHAL; UNIVERSIDADE PAULISTA; INSTITUTO PESQUISAS ENERGETICAS NUCLEARES; MINISTERIO EDUCACAO; CENTRO UNIVERSITARIO DAS FACULDADES METROPOLITANAS UNIDAS; REVISTA ENGENHARIA AMBIENTAL UNIPINHAL; ASSOCIACAO DOS ENGENHEIROS SABESP; INSTITUTO BRASILEIRO FILOSOFIA CIENCIA AMPQUOTRAIMUNDO LULIOAMPQUOT RAMON LLULL; USP LESTE,CENTRO UNIVERSITARIO DAS FACULDADES METROPOLITANAS UNIDAS; INSTITUTO BRASILEIRO FILOSOFIA CIENCIA AMPQUOTRAIMUNDO LULIOAMPQUOT RAMON LLULL,1,1
462,10807589476427,4.0, , , ,17.0,6.0,UNIVERSIDADE ESTADUAL CEARA; UNIVERSIDADE FEDERAL MINAS GERAIS; FACULDADE TECNOLOGIA INTENSIVA; ULTRASSONOGRAFISTA AUTONOMA; INSTITUTO NACIONAL TECNOLOGIA AGROPECUARIA; CENTRO ENSINO TECNICO INFORMATICA; REVISTA SAUDE EM DIALOGO,FACULDADE TECNOLOGIA INTENSIVA,0,0
463,10836194558471,8.0, , , ,1.0,8.0,SINTEFINA INDUSTRIA COMERCIO LTDA; EUROFARMA LABORATORIOS LTDA,EUROFARMA LABORATORIOS LTDA,0,0
464,10848295031388,4.0, , , ,57.0,32.0,PONTIFICIA UNIVERSIDADE CATOLICA RIO JANEIRO; JOURNAL OF THE BRAZILIAN SOCIETY OF MECHANICAL SCIENCES; JOURNAL OF FLUIDS ENGINEERING; NUMERICAL HEAT TRANSFER PART A APPLICATIONS; JOURNAL OF PHYSICS A MATHEMATICAL AND GENERAL; PROCEEDINGS OF THE ROYAL SOCIETY OF LONDON MATHEMATICAL PHYSICAL AND ENGI; JOURNAL OF NON NEWTONIAN FLUID MECHANICS PRINT; CANADIAN JOURNAL OF CHEMICAL ENGINEERING; INTERNATIONAL JOURNAL OF THERMAL SCIENCES; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; FUNDACAO CARLOS CHAGAS FILHO AMPARO A PESQUISA ESTADO RJ; UNIVERSITY OF BRITISH COLUMBIA; JOURNAL OF HEAT TRANSFER; PART C JOURNAL OF MECHANICAL ENGINEERING SCIENCE; SPE JOURNAL; JOURNAL OF RHEOLOGY; PHYSICS OF FLUIDS; APPLIED RHEOLOGY; HELYION; ACS OMEGA; AMERICAN CHEMICAL SOCIETY; JOURNAL OF PETROLEUM SCIENCE AND ENGINEERING; CARBON,CARBON,1,1
465,10858860721392,4.0, , , ,10.0,20.0,PONTIFICIA UNIVERSIDADE CATOLICA MINAS GERAIS; ADVANCED TELECOMMUNICATIONS RESEARCH INSTITUTE INTERNATIONAL; TELEMIG CELULAR PARTICIPACOES S A; FUNDACAO CLOVIS SALGADO; FACULDADE ESTACIO SA BELO HORIZONTE; BANCO POTTENCIAL; SOCIEDADE BRASILEIRA COMPUTACAO PORTO ALEGRE; UNIVERSIDADE FEDERAL MINAS GERAIS; INSTITUTO NACIONAL ESTUDOS PESQUISAS EDUCACIONAIS ANISIO TEIXEIRA,INSTITUTO NACIONAL ESTUDOS PESQUISAS EDUCACIONAIS ANISIO TEIXEIRA,1,0
466,10879986415538,4.0, , , ,8.0,7.0,UNIVERSIDADE FEDERAL SANTA MARIA; UNIVERSIDADE FEDERAL RIO GRANDE SUL; UNIVERSIDADE PORTO; MOBIS ONG EDUCACAO PARA CIDADANIA; SOCIOLOGIA PORTO; CONVERSAS AMP CONTROVERSIAS; REFLEXION POLITICA; POLITICA HOJE UFPE IMPRESSO; ESPACO ECONOMIA; REVISTA ELETRONICA PROGRAMA POS GRADUACAO CAMARA DOS DEPUTADOS,SOCIOLOGIA PORTO; REFLEXION POLITICA; POLITICA HOJE UFPE IMPRESSO; ESPACO ECONOMIA; REVISTA ELETRONICA PROGRAMA POS GRADUACAO CAMARA DOS DEPUTADOS,1,1
467,10928663153208,4.0, , , ,15.0,15.0,CURSO ELEMENTAR MENINO JESUS; UNIVERSIDADE FEDERAL SANTA CATARINA; SOCIEDADE EDUCACIONAL SANTA CATARINA; INSTITUTO EUVALDO LODI SANTA CATARINA; INTERNACIONAL JOURNAL OF KNOWLEDGE ENGINNERING AND MANAGEMENT IJKEM; REVISTA GESTION ID; CADERNOS EDUCACAO TECNOLOGIA SOCIEDADE; RECADM REVISTA ELETRONICA CIENCIA ADMINISTRATIVA; REVISTA INTERAMERICANA BIBLIOTECOLOGIA,RECADM REVISTA ELETRONICA CIENCIA ADMINISTRATIVA; REVISTA INTERAMERICANA BIBLIOTECOLOGIA,1,0
468,10973626622666,3.0, , , ,21.0,15.0,EMPRESA BRASILEIRA PESQUISA AGROPECUARIA; UNIVERSIDADE BRASILIA; UNIVERSIDADE CATOLICA BRASILIA; REDE SEMENTES CERRADO; UNIVERSIDADE FEDERAL SAO CARLOS; ACTA BOTANICA BRASILICA IMPRESSO; REVISTA BRASILEIRA BOTANICA IMPRESSO; FUNDACAO AMPARO A PESQUISA ESTADO BAHIA; UNIVERSIDADE FEDERAL ESPIRITO SANTO; EMBRAPA AGROBIOLOGIA; CIENCIA NATURA; HERINGERIANA; FUNDACAO APOIO A PESQUISA DISTRITO FEDERAL; FLORESTA AMBIENTE; NATURAL PRODUCT RESEARCH; REVISTA ARVORE,FLORESTA AMBIENTE,0,0
469,11030352496974,4.0, , , ,1.0,4.0,HOSPITAL UNIVERSITARIO UNIVERSIDADE FEDERAL MARANHAO,HOSPITAL UNIVERSITARIO UNIVERSIDADE FEDERAL MARANHAO,0,0
470,11050824019845,4.0, , , ,8.0,4.0,,,0,0
471,11054114872066,3.0, , , ,1.0,3.0,,,0,0
472,11059516129152,4.0, , , ,9.0,5.0,UNIVERSIDADE PRESIDENTE ANTONIO CARLOS; OPTOVAC MECANICA OPTOELETRONICA; UNIVERSIDADE FEDERAL RECONCAVO BAHIA; INSTITUTO NACIONAL METROLOGIA QUALIDADE TECNOLOGIA; UNIVERSIDADE FEDERAL RIO JANEIRO,UNIVERSIDADE FEDERAL RIO JANEIRO,0,1
473,11084501540483,3.0, , , ,5.0,39.0,UNIVERSIDADE ESTADUAL CAMPINAS,UNIVERSIDADE ESTADUAL CAMPINAS,0,1
474,11106442007433,4.0, , , ,9.0,13.0,UNIVERSIDADE FEDERAL PARAIBA; UNIVERSIDADE FEDERAL MARANHAO; REVISTA CAMBIASSU; CAMBIASSU UFMA,UNIVERSIDADE FEDERAL MARANHAO,0,1
475,11219817945756,4.0, , , ,6.0,6.0,ESCOLA MUSICA BELAS ARTES PARANA; ESCOLA EDUCACAO ESPECIAL VIVIAN MARCAL; CAIXA ECONOMICA FEDERAL GALERIA; CASA CULTURA ITAIOPOLIS; BIBLIOTECA PUBLICA PARANA; MUSEU ALFREDO ANDERSEN; STIL TATTOO; ASSOCIACAO PAIS AMIGOS DOS EXCEPCIONAIS ITAIOPOLIS; UNIVERSIDADE ESTADO SANTA CATARINA; REVISTA CICLOS; ESCOLA BASICA MUNICIPAL OSMAR CUNHA; JORNAL EXTRA VIA; PALINDROMO ONLINE; INSTITUTO FEDERAL SUL RIO GRANDENSE CAMPUS LAJEADO; ESCOLA MUNICIPAL ENSINO FUNDAMENTAL NOVA VIENA; INSTITUTO FEDERAL PARANA,INSTITUTO FEDERAL SUL RIO GRANDENSE CAMPUS LAJEADO; INSTITUTO FEDERAL PARANA,1,0
476,11229320439147,3.0, , , ,60.0,15.0,UNIVERSIDADE FEDERAL ESPIRITO SANTO; FACULDADE NOVO MILENIO; FACULDADE ESTACIO SA VITORIA; BIOMATERIALS SCIENCE; JOURNAL OF TRANSLATIONAL MEDICINE; JOURNAL OF FUNCTIONAL FOODS; ADVANCES IN EXPERIMENTAL MEDICINE AND BIOLOGY; BMC BIOTECHNOLOGY; FUNDACAO ARAUCARIA APOIO AO DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; VETERINARY WORLD ISSN ONLINE 2231 0916 ISSN PRINT 0972 8988; JOVE JOURNAL OF VISUALIZED EXPERIMENTS; FUNDACAO AMPARO A PESQUISA ESPIRITO SANTO; REDE NORDESTE BIOTECNOLOGIA; PROGRAMA INSTITUCIONAL INICIACAO CIENTIFICA UFES; PROGRAMA INSTITUCIONAL INICIACAO CIENTIFICA UFMS; AMERICAN JOURNAL OF TRANSPLANTATION; FUNDACAO AMPARO A PESQUISA INOVACAO ESTADO SANTA CATARINA,JOVE JOURNAL OF VISUALIZED EXPERIMENTS; PROGRAMA INSTITUCIONAL INICIACAO CIENTIFICA UFMS; AMERICAN JOURNAL OF TRANSPLANTATION; FUNDACAO AMPARO A PESQUISA INOVACAO ESTADO SANTA CATARINA,0,0
477,11235171281057,3.0, , , ,15.0,30.0,UNIVERSIDADE FEDERAL SAO CARLOS; UNIVERSIDADE ESTADUAL CAMPINAS; UNIVERSIDADE SAO PAULO; UNIVERSIDADE ESTADUAL MARINGA; UNIVERSIDADE PRESBITERIANA MACKENZIE; UNIVERSITY OF MICHIGAN,UNIVERSIDADE PRESBITERIANA MACKENZIE,1,1
478,11249743728949,4.0, , , ,124.0,26.0,UNIVERSIDADE ESTADUAL CAMPINAS; REVISTA ODONTOLOGIA UNESP; REVISTA ASSOCIACAO PAULISTA CIRURGIOES DENTISTAS; REVISTA CIENCIAS MEDICAS PUCCAMP; ARQUIVOS CIENCIAS SAUDE FAMERP; JOURNAL OF APPLIED ORAL SCIENCE; CLINICAL ANATOMY NEW YORK; EUROPEAN JOURNAL OF PHARMACEUTICAL SCIENCES; RPG REVISTA POS GRADUACAO USP; BRAZILIAN JOURNAL OF ORAL SCIENCES ONLINE; BRAZILIAN JOURNAL OF ORAL SCIENCES IMPRESSO; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; RGO REVISTA GAUCHA ODONTOLOGIA ONLINE; BRAZILIAN ORAL RESEARCH,CLINICAL ANATOMY NEW YORK,0,0
479,11253158798237,5.0, , , ,3.0,7.0,UNIVERSIDADE SAO PAULO,,0,0
480,11261242697793,5.0, , , ,8.0,17.0,FUNDACAO EDUCACIONAL INACIANA PADRE SABOIA MEDEIROS,FUNDACAO EDUCACIONAL INACIANA PADRE SABOIA MEDEIROS,0,1
481,11303079806761,6.0, , , ,18.0,31.0,INSTITUT NATIONAL DES SCIENCES APPLIQUEES; UNIVERSIDADE FEDERAL RIO JANEIRO; CENTRE NATIONAL LA RECHERCHE SCIENTIFIQUE; INSTITUTO NACIONAL PESQUISAS ESPACIAIS; IBM BRASIL,INSTITUTO NACIONAL PESQUISAS ESPACIAIS,1,0
482,11329429475883,4.0, , , ,30.0,7.0,INDUSTRIA COMPENSADOS SUDATI LTDA; AMBIENTAL CONSULTORIA INDUSTRIAL; FACULDADE TELEMACO BORBA; UNIVERSIDADE ESTADUAL MARINGA; UNIVERSITE LAVAL; REVISTA TECNOLOGICA UEM; JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING; JOURNAL OF WATER PROCESS ENGINEERING; CENTRO UNIVERSITARIO MARINGA,CENTRO UNIVERSITARIO MARINGA,0,0
483,11350452603974,4.0, , , ,56.0,16.0,UNIVERSIDADE PARANENSE; UNIVERSIDADE ESTADUAL OESTE PARANA; PREFEITURA MUNICIPAL TOLEDO; CONSELHO ESTADUAL EDUCACAO; EMPRESA DESENVOLVIMENTO URBANO RURAL TOLEDO; FACULDADE CIENCIAS SOCIAIS APLICADAS CASCAVEL; REVISTA PARANAENSE DESENVOLVIMENTO; REVISTA CIENCIAS EMPRESARIAIS UNIPAR; INFORME GEPEC; INFORME GEPEC ONLINE; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO; UNIVERSIDADE FEDERAL VICOSA; SECRETARIA ESTADO CIENCIA TECNOLOGIA ENSINO SUPERIOR; EDITORA MICHELOTO CAMOES; EDITORA MICHELOTO; REVISTA ECONOMIA AGRONEGOCIO; EMBRAPA; EXTENSAO RURAL SANTA MARIA; REVISTA ECONOMICA NORDESTE; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; ECONOMIA ENSAIOS UFU IMPRESSO; REVISTA REFLEXOES ECONOMICAS REC UNIV EST SANTA CRUZ; REVISTA CIENCIAS EMPRESARIAIS UNIPAR IMPRESSO; INFORME GEPEC IMPRESSO; REVISTA ECONOMIA SOCIOLOGIA RURAL SOBER; REVISTA ECONOMIA APLICADA,REVISTA ECONOMIA APLICADA,1,0
484,11367227905089,4.0, , , ,15.0,2.0,PREFEITURA MUNICIPAL UBERLANDIA; UNIVERSIDADE FEDERAL UBERLANDIA,UNIVERSIDADE FEDERAL UBERLANDIA,0,1
485,11368769408502,4.0, , , ,4.0,7.0,GOVERNO DISTRITO FEDERAL; CLINICA PSICOLOGIA CONSULTORIA,,0,0
