,IDLattes,DuracaoDoutorado,Genero,GrandesAreas,ExclusividadeDoutorado,Publicacoes,IdadeAcademica,ListaFiliacoes,UltimaFiliacao,HistoricoFiliacoesEmIESInternacional,UltimaFiliacaoEmIES,ListaIESInternacional,PrimeiraArea,PrimeiraAreaNumeric
1771,1049329662050113,4.0,0,ENGENHARIAS,0,3.0,7.0,UNIVERSIDADE ESTADUAL GOIAS; UNIVERSIDADES PAULISTAS; UNIVERSIDADE FEDERAL GOIAS; PRIME ENGENHARIA TECNOLOGICA; INTERENGE CONSTRUCOES LTDA; FURNAS CENTRAIS ELETRICAS; COMPANHIA MUNICIPAL TRANSITO TRANSPORTES; INSTALADORA MECANICA SAO MARCO; CENTRO UNIVERSITARIO ANAPOLIS; UDF CENTRO UNIVERSITARIO; FACULDADE METROPOLITANA ANAPOLIS; RTG ESPECIALIZACAO; MINISTERIO AERONAUTICA; COMANDO AERONAUTICA BRASILIA; BASE AEREA ANAPOLIS; MINISTERIO EDUCACAO; REVISTA MIRANTE; REVISTA MIRANTE ONLINE; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO,UDF CENTRO UNIVERSITARIO,1,1,BR/BR/BR/CL,ENGENHARIAS,3
1772,1049332729795551,1.0,0,OUTROS; CIENCIAS SOCIAIS APLICADAS,0,1.0,1.0,INESC EM REVISTA; UNIVERSIDADE CATOLICA BRASILIA, ,0,0,BR,OUTROS,8
1773,1049339912492587,4.0,0,CIENCIAS BIOLOGICAS,1,1.0,2.0,UNIVERSIDADE FEDERAL RIO JANEIRO; FUNDACAO OSWALDO CRUZ; UNIVERSIDADE FEDERAL ESTADO RIO JANEIRO; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO,0,1,BR/BR/BR/BR,CIENCIAS BIOLOGICAS,0
1774,1049389129901440,4.0,1,CIENCIAS DA SAUDE,1,12.0,6.0,UNIVERSIDADE FEDERAL TRIANGULO MINEIRO; UNIVERSIDADE FEDERAL SAO PAULO,UNIVERSIDADE FEDERAL SAO PAULO,0,1,BR/BR,CIENCIAS DA SAUDE,4
1775,1049399545633764,4.0,0,CIENCIAS DA SAUDE,1,61.0,15.0,INSTITUTO MEDICINA INTEGRAL PROFESSOR FERNANDO FIGUEIRA; UNIVERSIDADE PERNAMBUCO; ANNALS OF TROPICAL PAEDIATRICS; REVISTA BRASILEIRA SAUDE MATERNO INFANTIL 1519 3829; JOURNAL OF TROPICAL PEDIATRICS; JOURNAL OF EPIDEMIOLOGY AND COMMUNITY HEALTH; DEPARTAMENTO CIENCIA TECNOLOGIA MINISTERIO SAUDE; SECRETARIA SAUDE RECIFE; PAEDIATR INT CHILD H; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO,CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO,0,0,BR,CIENCIAS DA SAUDE,4
1776,1049424164275276,4.0,0,CIENCIAS DA SAUDE,1,17.0,10.0,MUSEU PARAENSE EMILIO GOELDI; INSTITUTO NACIONAL PESQUISAS AMAZONIA; RODRIGUESIA IMPRESSO; BOLETIM MUSEU PARAENSE EMILIO GOELDI CIENCIAS NATURAIS; BRAZILIAN JOURNAL OF PHARMACOGNOSY; ACTA AMAZONICA; BRAZILIAN JOURNAL OF PHARMACEUTICAL SCIENCES ONLINE; UNIVERSIDADE FEDERAL CEARA; HOEHNEA SAO PAULO; DIVERSIDADE GESTAO; UNIVERSIDADE FEDERAL AMAZONAS; CENTRO TECNICO ENFERMAGEM MODERNO; REVISTA AGRI ENVIRONMENTAL SCIENCES,REVISTA AGRI ENVIRONMENTAL SCIENCES,1,1,BR/FI/BR,CIENCIAS DA SAUDE,4
1777,1049426023061686,4.0,1,CIENCIAS HUMANAS,1,1.0,4.0,SECRETARIA MUNICIPAL PROMOCAO SOCIAL; COMPLEXO ENSINO SUPERIOR CAMPO REAL; EMPRESA MADEREIRA NACIONAL S A; FUNDACAO BEM ESTAR MENOR; MGV BPI BRASIL; UNIVERSIDADE NOVE JULHO,UNIVERSIDADE NOVE JULHO,0,1,BR,CIENCIAS HUMANAS,6
1778,1049467790434761,4.0,0,CIENCIAS EXATAS E DA TERRA,1,8.0,5.0,ASSOCIACAO AMIGOS PARAISO, ,0,0,,CIENCIAS EXATAS E DA TERRA,1
1779,1049491721792729,3.0,1,CIENCIAS HUMANAS,1,3.0,9.0,UNIVERSIDADE ESTADUAL MARINGA; TEORIA PRATICA EUCACAO; REVISTA DIGITAL LAV; SEMINA LONDRINA; IMAGENS EDUCACAO,IMAGENS EDUCACAO,0,0,BR,CIENCIAS HUMANAS,6
1780,1049493319600799,4.0,0,CIENCIAS BIOLOGICAS,1,53.0,23.0,UNIVERSIDADE FEDERAL RIO JANEIRO; BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH IMPRESSO; BRAIN RESEARCH; PLOS ONE; FUNDACAO CARLOS CHAGAS FILHO AMPARO A PESQUISA ESTADO RJ; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; FINANCIADORA ESTUDOS PROJETOS; FUNDACAO AMPARO A CIENCIA TECNOLOGIA ESTADO PERNAMBUCO; INVESTIGATIVE OPHTHALMOLOGY AMP VISUAL SCIENCE; CYTOTHERAPY OXFORD; SCIENTIFIC REPORTS; EYE AND VISION; PRO REITORIA PESQUISA POS GRADUACAO UERGS; NEUROTHERAPEUTICS AMERICAN SOCIETY FOR EXPERIMENTAL NEUROTHERAPEUTICS; EUROPEAN JOURNAL OF INFLAMMATION,EUROPEAN JOURNAL OF INFLAMMATION,1,0,BR/US/GB/GB/AU,CIENCIAS BIOLOGICAS,0
1781,1049532071774598,4.0,0,CIENCIAS EXATAS E DA TERRA; ENGENHARIAS,1,7.0,8.0,UNIVERSIDADE PERNAMBUCO; COMPANHIA HIDRO ELETRICA SAO FRANCISCO; FUNDACAO PARA INOVACOES TECNOLOGICAS; UNIVERSIDADE FEDERAL RURAL PERNAMBUCO; APPLIED SOFT COMPUTING PRINT; FACULDADE TECNOLOGIA CIENCIAS PERNAMBUCO; UNIVERSIDADE FEDERAL ALAGOAS; UNIVERSIDADE FEDERAL PERNAMBUCO; REVISTA ENGENHARIA PESQUISA APLICADA; IEEE LATIN AMERICA TRANSACTIONS,REVISTA ENGENHARIA PESQUISA APLICADA; IEEE LATIN AMERICA TRANSACTIONS,0,1,BR/BR/BR/BR/BR,CIENCIAS EXATAS E DA TERRA,1
1782,1049536043140541,5.0,0,CIENCIAS DA SAUDE,0,18.0,11.0,REVISTA BRASILEIRA CIRURGIA CARDIOVASCULAR IMPRESSO; HOSPITAL RIM HIPERTENSAO; HOSPITAL GERAL PIRAJUSSARA; HOSPITAL SANTA CATARINA; INSTITUTO PESQUISAS CELULAS TRONCO; ESCOLA PAULISTA MEDICINA UNIVERSIDADE FEDERAL SAO PAULO; HOSPITAL SAO PAULO SOCIEDADE PAULISTA PARA O DESENVOLVIMENTO MEDICINA; CELL TRANSPLANTATION; BRAILE BIOMEDICA INDUSTRIA COMERCIO REPRESENTACOES; HOSPITAL SAMARITANO; UNIVERSIDADE NORTE PARANA; FACULDADE MEDICINA UNIVERSIDADE SAO PAULO; BRAZILIAN JOURNAL OF CARDIOVASCULAR SURGERY ONLINE,ESCOLA PAULISTA MEDICINA UNIVERSIDADE FEDERAL SAO PAULO; BRAZILIAN JOURNAL OF CARDIOVASCULAR SURGERY ONLINE,1,1,US/BR,CIENCIAS DA SAUDE,4
1783,1049547759186556,4.0,1,CIENCIAS DA SAUDE,1,77.0,17.0,UNIVERSIDADE FEDERAL SAO CARLOS; A W FABER CASTELL; REVISTA BRASILEIRA FISIOTERAPIA; CENTRO ACADEMICO ARMANDO SALLES OLIVEIRA; REVISTA FISIOTERAPIA PESQUISA; ERGONOMICS; PERSPECTIVAS CIENCIAS BIOLOGICAS SAUDE; FAPESP FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; REVISTA BRASILEIRA FISIOTERAPIA IMPRESSO; RBPG REVISTA BRASILEIRA POS GRADUACAO; REVISTA SALUD UIS; INTERNATIONAL JOURNAL OF THERAPY AND REHABILITATION; INVESTIGACION CLINICA; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; HUMAN FACTORS; JOURNAL OF INTEGRATIVE MEDICINE; CADERNOS TERAPIA OCUPACIONAL UFSCAR; JOURNAL OF PHYSIOTHERAPY; INTERNATIONAL DENTAL JOURNAL; AUDIOLOGY; INTERFACE COMUNICACAO SAUDE EDUCACAO; FUNDACAO AMPARO A PESQUISA INOVACAO ESTADO SANTA CATARINA; JOURNAL OF CHIROPRACTIC MEDICINE PRINT; INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH PRINT; APPLIED ERGONOMICS; JOURNAL OF BACK AND MUSCULOSKELETAL REHABILITATION; BMC MUSCULOSKELETAL DISORDERS; HUMAN FACTORS AND ERGONOMICS IN MANUFACTURING AMP SERVICE INDUSTRIES; SAFETY SCIENCE; HUMAN FACTORS AND ERGONOMICS IN MANUFACTURING; ACAO ERGONOMICA; BIOLOGY OF SEX DIFFERENCES; IIE TRANSACTIONS ON OCCUPATIONAL ERGONOMICS AND HUMAN FACTORS; JOURNAL OF BIOMECHANICS,HUMAN FACTORS AND ERGONOMICS IN MANUFACTURING,1,1,BR/PK/NO/US/US,CIENCIAS DA SAUDE,4
1784,1049562361086421,6.0,0,ENGENHARIAS; CIENCIAS EXATAS E DA TERRA,0,66.0,35.0,UNIVERSIDADE FEDERAL RIO JANEIRO; UNIVERSIDADE FEDERAL FLUMINENSE,UNIVERSIDADE FEDERAL RIO JANEIRO,0,1,BR/BR,ENGENHARIAS,3
1785,1049565474588547,5.0,1,ENGENHARIAS; CIENCIAS BIOLOGICAS,1,4.0,12.0,UNIVERSIDADE CATOLICA BRASILIA; LABORATORIOS CRYOPHARMA S A C V; KYUNG HEE UNIVERSITY; UNIVERSIDADE BRASILIA,UNIVERSIDADE BRASILIA,1,1,BR/KR/BR,ENGENHARIAS,3
1786,1049577108661083,6.0,0,CIENCIAS EXATAS E DA TERRA,0,4.0,7.0,STANFORD UNIVERSITY, ,1,0,US,CIENCIAS EXATAS E DA TERRA,1
1787,1049628236296033,4.0,1,CIENCIAS DA SAUDE; CIENCIAS BIOLOGICAS; ENGENHARIAS,1,44.0,32.0,UNIVERSIDADE SAO PAULO; UNIVERSIDADE FEDERAL RIO JANEIRO; JANSSEN RESEARCH FOUNDATION; UNIVERSIDADE AMSTERDAM; HOHENHEIM UNIVERSITAT; UNIVERSIDADE ESTADUAL CAMPINAS; UNIVERSIDADE FEDERAL SAO JOAO DEL REI; UNIVERSITY OF WASHINGTON; FUNDACAO CENTRO TECNOLOGICO PARA A INFORMATICA; AGENCIA NACIONAL VIGILANCIA SANITARIA; COMISSAO ENERGIA NUCLEAR SP,COMISSAO ENERGIA NUCLEAR SP,1,1,BR/BR/BR/BR/US,CIENCIAS DA SAUDE,4
1788,1049731818307277,5.0,1,ENGENHARIAS; CIENCIAS EXATAS E DA TERRA,1,9.0,16.0,INSTITUTO FISICA UNIVERSIDADE SAO PAULO; FACULDADE TECNOLOGIA SAO PAULO; BOLETIM TECNICO FATEC; BOLETIM TECNICO FATEC,FACULDADE TECNOLOGIA SAO PAULO; BOLETIM TECNICO FATEC,0,1,BR,ENGENHARIAS,3
1789,1049734269570870,4.0,0,CIENCIAS BIOLOGICAS,1,61.0,21.0,INSTITUTO PESQUISA JARDIM BOTANICO RIO JANEIRO; ARQUIVOS JARDIM BOTANICO RIO JANEIRO; PHYTOTAXA A RAPID INTERNATIONAL JOURNAL FOR ACCELERATING THE PUBLICATION O; BRAZILIAN JOURNAL OF BOTANY; FLORA; KEW BULLETIN; PHYTOKEYS; NOVON; ANNALS OF THE MISSOURI BOTANICAL GARDEN; CALDASIA; BIODIVERSITAS JOURNAL OF BIOLOGICAL DIVERSITY,BIODIVERSITAS JOURNAL OF BIOLOGICAL DIVERSITY,1,0,US,CIENCIAS BIOLOGICAS,0
1790,1049735133222758,4.0,0,ENGENHARIAS; CIENCIAS EXATAS E DA TERRA,1,31.0,23.0,UNIVERSIDADE FEDERAL RIO JANEIRO; INSTITUTO NACIONAL TECNOLOGIA; INDUSTRIAL AMP ENGINEERING CHEMISTRY RESEARCH; JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING; WASTE AND BIOMASS VALORIZATION; CERAMICS INTERNATIONAL; WATER AIR AMP SOIL POLLUTION; RSC ADVANCES; CHEMISTRY SELECT; CATALYSIS LETTERS; INTERNATIONAL JOURNAL OF CHEMICAL REACTOR ENGINEERING; FUNDACAO AMPARO A CIENCIA TECNOLOGIA ESTADO PERNAMBUCO; UNIVERSIDADE ESTADO RIO JANEIRO; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO,CHEMISTRY SELECT; CATALYSIS LETTERS; INTERNATIONAL JOURNAL OF CHEMICAL REACTOR ENGINEERING,0,0,BR/BR,ENGENHARIAS,3
1791,1049792624955939,4.0,1,CIENCIAS AGRARIAS; OUTROS,1,8.0,5.0,FARMACIA INDUSTRIAL UFSM; 4 COORDENADORIA REGIONAL SAUDE; LABORATORIO MUNICIPAL; UNIVERSIDADE FEDERAL SANTA MARIA; NAMPN PARTICIPACAO LTDA FILIAL; HOSPITAL UNIVERSITARIO SANTA MARIA; COORDENADORIA SAUDE QUALIDADE VIDA SERVIDOR,COORDENADORIA SAUDE QUALIDADE VIDA SERVIDOR,1,0,US/BR/PT,CIENCIAS AGRARIAS,2
1792,1049806052898215,4.0,1,CIENCIAS HUMANAS,1,4.0,2.0,UNIVERSIDADE ESTADO RIO JANEIRO; FUNDACAO GETULIO VARGAS; ASSOCIACAO BRASILEIRA INTERDISCIPLINAR AIDS; UNIVERSIDADE FEDERAL RIO JANEIRO; FUNDO POPULACAO DAS NACOES UNIDAS; UNIVERSIDADE SAO PAULO,FUNDO POPULACAO DAS NACOES UNIDAS,1,1,BR/VE/BR/BR,CIENCIAS HUMANAS,6
1793,1049841009938798,4.0,0,CIENCIAS SOCIAIS APLICADAS,1,16.0,21.0,UNIVERSIDADE FEDERAL PARANA; COMPANHIA FINANCIAMENTO PRODUCAO; QUIMBRASIL SA; CASA CIVIL PRESIDENCIA REPUBLICA; UNIVERSIDADE BRASILIA; PONTIFICIA UNIVERSIDADE CATOLICA PARANA; INSTITUTO NACIONAL ESTUDOS PESQUISAS EDUCACIONAIS ANISIO TEIXEIRA; CENTRO UNIVERSITARIO INTERNACIONAL; MACROAMBIENTE PLANEJAMENTO NEGOCIOS,MACROAMBIENTE PLANEJAMENTO NEGOCIOS,1,0,BR/AU/BR/BR/BR,CIENCIAS SOCIAIS APLICADAS,5
1794,1049871446009539,4.0,0,CIENCIAS SOCIAIS APLICADAS; LINGUISTICA LETRAS E ARTES,1,2.0,10.0,UNIVERSIDADE FEDERAL ESPIRITO SANTO; DEPARTAMENTO LINGUAS LETRAS; PRO REITORIA EXTENSAO; CONTEXTO UFES; COMISSAO COORDENADORA VESTIBULAR UFES; EDITORA UFES,COMISSAO COORDENADORA VESTIBULAR UFES,0,0,BR,CIENCIAS SOCIAIS APLICADAS,5
1795,1049903075813062,4.0,0,CIENCIAS AGRARIAS,1,174.0,24.0,GOVERNO ESTADO CEARA; UNIVERSIDADE FEDERAL CEARA; REVISTA CIENCIA AGRONOMICA; HORTICULTURA BRASILEIRA 0102 0536; ENGENHARIA AGRICOLA 0100 6916; REVISTA CAATINGA; CIENCIA AGROTECNOLOGIA ONLINE; REVISTA BRASILEIRA ENGENHARIA AGRICOLA AMBIENTAL; COMUNICATA SCIENTIAE; REVISTA BRASILEIRA FRUTICULTURA; REVISTA ECONOMIA SOCIOLOGIA RURAL; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; FUNDACAO CEARENSE APOIO AO DESENVOLVIMENTO CIENTIFICO TECNOLOGICO,COMUNICATA SCIENTIAE; REVISTA BRASILEIRA FRUTICULTURA; REVISTA ECONOMIA SOCIOLOGIA RURAL,0,0,BR,CIENCIAS AGRARIAS,2
1796,1049913224244302,4.0,0,CIENCIAS EXATAS E DA TERRA; ENGENHARIAS,1,1.0,4.0,SAMAYCA INGENIEROS SAC PER; PROGRAMA PLAN PERU; PROYECTO ESPECIAL HUALLAGA CENTRAL Y BAJO MAYO; SERVICIOS INDUSTRIALES LA MARINA SA; REBECSA SAC; CONSORCIO MAYSEPI HAMIRA Y ECONSUR; MUNICIPALIDAD DISTRITAL ECHARATE; PONTIFICIA UNIVERSIDADE CATOLICA RIO JANEIRO,PONTIFICIA UNIVERSIDADE CATOLICA RIO JANEIRO,0,1,BR,CIENCIAS EXATAS E DA TERRA,1
1797,1049919490433426,8.0,0,CIENCIAS BIOLOGICAS; CIENCIAS DA SAUDE,1,4.0,2.0,UNIVERSIDADE FEDERAL SANTA CATARINA; ENZILAB LABORATORIO ANALISES CLINICAS LTDA; DROGARIA HIPPERFARMA LTDA; FUNDACAO UNIVERSIDADE REGIONAL BLUMENAU; FACULDADE METROPOLITANA BLUMENAU; PREFEITURA MUNICIPAL TIMBO; ASSOCIACAO BENEFICENTE HOSPITAL BEATRIZ RAMOS; PREFEITURA MUNICIPAL BLUMENAU,PREFEITURA MUNICIPAL BLUMENAU,1,0,BR/BR/CO,CIENCIAS BIOLOGICAS,0
1798,1049926461907619,5.0,1,OUTROS; CIENCIAS DA SAUDE,1,2.0,5.0,ASSOCIACAO PAIS AMIGOS DOS EXCEPCIONAIS; UNIVERSIDADE TIRADENTES; CENTRO UNIVERSITARIO CESMAC; ASSOCIACAO PESTALOZZI MACEIO; FACULDADE INTEGRADA TIRADENTES; UNIVERSIDADE ESTADUAL CIENCIAS SAUDE ALAGOAS; CADERNO GRADUACAO FACULDADE INTEGRADA TIRADENTES; UNIVERSIDADE FEDERAL SERGIPE,UNIVERSIDADE FEDERAL SERGIPE,0,1,BR/BR/BR/BR,OUTROS,8
1799,1049971743932292,4.0,0,CIENCIAS HUMANAS,1,1.0,7.0,UNIVERSIDADE ESTADUAL PIAUI; DINAMICA CONSULTORIA; SECRETARIA ESTADUAL EDUCACAO CULTURA; SECRETARIA MUNICIPAL EDUCACAO TERESINA; FUNDACAO UNIVERSITARIA DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; SECRETARIA MUNICIPAL EDUCACAO BATALHA; UNIVERSIDADE ESTADUAL VALE ACARAU; FACULDADE TEOLOGIA BRASIL FATEB; CENTRO CAPACITACAO TREINAMENTO PESSOAS CCTP; SERVICO SOCIAL COMERCIO; INSTITUTO LINEA EDUCACIONAL; ASSOCIACAO PIRIPIRIENSE ENSINO SUPERIOR CHRISFAP; UNIVERSIDADE AVEIRO; COMUNICACOES UNIMEP; DOSSIE UESPI 30 ANOS; PROGRAMA DAS NACOES UNIDAS PARA O DESENVOLVIMENTO; CONSELHO ESTADUAL DOS DIREITOS PESSOA IDOSA PIAUI; CONSELHO ADMINISTRACAO MEMORIAL ESPERANCA GARCIA; COMITE ESTADUAL EDUCACAO EM DIREITOS HUMANOS; GRUPO AFRO CULTURAL COISA NEGO; UNIVERSIDADE METODISTA PIRACICABA; CENTRO ESTADUAL EDUCACAO PROFISSIONAL PETRONIO PORTELLA; ESCOLA EDUCACAO ESPECIAL CONSUELO PINHEIRO; ASSOCIACAO DOS AMIGOS MUSEU PIAUI; ESCOLA GOVERNO ESTADO PIAUI; FORUM ESTADUAL PERMANENTE APOIO A FORMACAO DOCENTE ESTADO PIAUI; COMITE ARTICULACAO MONITORAMENTO PLANO ESTADUAL PROMOCAO IGUA; CONSELHO DELIBERATIVO FUNDACAO CENTRO PESQUISAS ECONOMICAS SOCIAIS; UNIVERSIDADE ABERTA A TERCEIRA IDADE; ACADEMIA LETRAS VALE LONGA; REVISTA COMUNICACOES; UNIAO BRASILEIRA ESCRITORES SECCAO PIAUI; ASSOCIACAO NACIONAL POS GRADUACAO PESQUISA EM EDUCACAO; REVISTA IMPULSO REVISTA CIENCIAS SOCIAIS HUMANAS; REVISTA SAUDE EM REVISTA; ACADEMIA TERESINENSE LETRAS; SOCIEDADE LITERARIA TERESINA; UNIVERSIDADE ESTADUAL CAMPINAS; UNIVERSIDADE FEDERAL PIAUI; REVISTA CIENCIAS EDUCACAO; ASSOCIACAO NACIONAL DIDATICA PRATICA ENSINO; ACADEMIA MUNDIAL LETRAS HUMANIDADE; CONSELHO MUNICIPAL DOS DIREITOS CRIANCA ADOLESCENTE TERESINA,UNIVERSIDADE ESTADUAL PIAUI; ACADEMIA MUNDIAL LETRAS HUMANIDADE; CONSELHO MUNICIPAL DOS DIREITOS CRIANCA ADOLESCENTE TERESINA,1,1,BR/BR/SE/BR/US/BR/BR,CIENCIAS HUMANAS,6
1800,1050030810573625,4.0,1,CIENCIAS SOCIAIS APLICADAS,1,36.0,13.0,FUNDACAO VISCONDE CAIRU CENTRO POS GRADUACAO PESQUISA; ESCOLA NACIONAL ADMINISTRACAO PUBLICA; CONSENSO PROCESSOS GERENCIAIS SC LTDA; UNIVERSIDADE CATOLICA SALVADOR; UNIVERSIDADE ESTADO BAHIA; FACULDA CATOLICA CIENCIAS ECONOMICAS BAHIA; UNIVERSIDADE SAO PAULO; RAUSP REVISTA ADMINISTRACAO USP; FACULDADE ECONOMIA ADMINISTRACAO CONTABILIDADE UNISAO PAULO; REGE REVISTA GESTAO USP; REVISTA HUMANIDADES EM DIALOGO; UNIVERSIDADE NOVE JULHO; RAI REVISTA ADMINISTRACAO INOVACAO ONLINE; RIAE; RBGN REVISTA BRASILEIRA GESTAO NEGOCIOS; REVISTA GESTAO PROJETOS GEP; RAE IMPRESSO; REAUSM; GESEC REVISTA GESTAO SECRETARIADO; MINISTERIO EDUCACAO CULTURA; UNIVERSIDADE FEDERAL SAO PAULO; GESTAO AMP REGIONALIDADE; CADERNOS EBAPEBR FGV; RPOT,UNIVERSIDADE FEDERAL SAO PAULO,1,1,BR/CZ/BR/BR/BR/BR/BR,CIENCIAS SOCIAIS APLICADAS,5
1801,1050045022082025,4.0,0,ENGENHARIAS,1,40.0,21.0,PLANC PLANEJAMENTO CONSTRUCAO INCORPORACAO LTDA; UNIVERSIDADE FEDERAL PARAIBA; JOUNRAL OF ADVANCED CONCRETE TECHNOLOGY; ACI MATERIALS JOURNAL; REVISTA ELETRONICA MATERIAIS PROCESSOS UFCG; APPLIED CLAY SCIENCE PRINT; JOURNAL OF URBAN AND ENVIRONMENTAL ENGINEERING UFPB; MATERIALS SCIENCE FORUM; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; JOURNAL OF CIVIL ENGINEERING SCIENCE AND TECHNOLOGY; ADVANCES IN CEMENT RESEARCH,UNIVERSIDADE FEDERAL PARAIBA,0,1,BR,ENGENHARIAS,3
1802,1050116074434039,4.0,0,ENGENHARIAS,1,16.0,8.0,INSTITUTO SUPERIOR POLITECNICO JOSE ANTONIO ECHEVERRIA; UNIVERSIDADE BRASILIA; UNIVERSIDADE FEDERAL OESTE BAHIA,UNIVERSIDADE BRASILIA,0,1,BR/BR,ENGENHARIAS,3
1803,1050136826112749,3.0,1,CIENCIAS BIOLOGICAS; CIENCIAS AGRARIAS,1,33.0,15.0,CENTRO EDUCACAO SUPERIOR A DISTANCIA ESTADO RIO JANEIRO; UNIVERSIDADE ESTADUAL NORTE FLUMINENSE DARCY RIBEIRO; UNIVERSIDADE FEDERAL VICOSA; PRE VESTIBULAR TEOREMA UENF; WORLD JOURNAL OF MICROBIOLOGY AND BIOTECHNOLOGY; HORTICULTURA BRASILEIRA IMPRESSO; REVISTA BRASILEIRA CIENCIA SOLO IMPRESSO; REVISTA BRASILEIRA HORTICULTURA ORNAMENTAL IMPRESSO; AFRICAN JOURNAL OF PLANT SCIENCE; REVISTA CERES; REVISTA BRASILEIRA FRUTICULTURA IMPRESSO; BRAZILIAN JOURNAL OF PLANT PHYSIOLOGY; AFRICAN JOURNAL OF FOOD SCIENCE; AFRICAN JOURNAL OF AGRICULTURAL RESEARCH; AFRICAN JOURNAL OF MICROBIOLOGY RESEARCH; ALIMENTOS NUTRICAO ONLINE; UNIVERSIDADE BRASILIA; SCIENCE OF THE TOTAL ENVIRONMENT; ACTA BOTANICA BRASILICA; CIENCIA RURAL UFSM IMPRESSO; JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE,SCIENCE OF THE TOTAL ENVIRONMENT; CIENCIA RURAL UFSM IMPRESSO; JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE,0,1,BR/BR/BR,CIENCIAS BIOLOGICAS,0
1804,1050141016179365,7.0,0,CIENCIAS EXATAS E DA TERRA,0,29.0,33.0,INSTITUTO NACIONAL PESQUISAS ESPACIAIS; UNIVERSITY OF WASHINGTON; UNIVERSITY OF CALIFORNIA SYSTEM; NUCLEO ASSITENCIA INDUSTRIAL,UNIVERSITY OF WASHINGTON,1,1,US/US/US,CIENCIAS EXATAS E DA TERRA,1
1805,1050145995638073,4.0,1,CIENCIAS DA SAUDE,1,16.0,5.0,UNIVERSIDADE FEDERAL CAMPINA GRANDE; FACULDADE SANTA MARIA CAJAZEIRAS; SECRETARIA MUNICIPAL SAUDE; UNIVERSIDADE FEDERAL CEARA; HOSPITAL MUNICIPAL SANTO ANTONIO; FACULDADE TECNOLOGIA INTENSIVA; JOURNAL OF HEALTH AMP BIOLOGICAL SCIENCES; ESCOLA SAUDE PUBLICA CEARA; FUNDACAO OSWALDO CRUZ; UNINASSAU PARANGABA,UNINASSAU PARANGABA,1,1,BR/PT/BR/BR,CIENCIAS DA SAUDE,4
1806,1050157136344019,4.0,1,CIENCIAS HUMANAS,1,8.0,16.0,UNIVERSIDADE FEDERAL PARAIBA; ESCOLA ESTADUAL PEDRO ALEIXO; FUNDACAO ESPERANCA; FACULDADE FILOSOFIA DIOCESE CAJAZEIRAS; UNIVERSIDADE ESTADUAL PARAIBA; ESCOLA TECNICA FEDERAL CAJAZEIRAS; FUNDACAO JOAQUIM NABUCO; UNIVERSIDADE FEDERAL CAMPINA GRANDE,UNIVERSIDADE FEDERAL CAMPINA GRANDE,0,1,BR/BR/BR,CIENCIAS HUMANAS,6
1807,1050162567048764,6.0,0,CIENCIAS EXATAS E DA TERRA; CIENCIAS AGRARIAS; ENGENHARIAS,0,5.0,7.0,INSTITUTO FEDERAL EDUCACAO CIENCIA TECNOLOGIA RIO GRANDE NORTE; HOLOS NATAL ONLINE, ,0,0,BR,CIENCIAS EXATAS E DA TERRA,1
1808,1050194546722143,3.0,1,CIENCIAS HUMANAS,0,5.0,5.0,UNIVERSIDADE REGIONAL CARIRI; COLEGIO SANTA TERESA; COLEGIO CAPITAL; COLEGIO JUVENAL GALENO,UNIVERSIDADE REGIONAL CARIRI,0,1,BR,CIENCIAS HUMANAS,6
1809,1050224460169394,5.0,1,CIENCIAS SOCIAIS APLICADAS; CIENCIAS HUMANAS,0,5.0,5.0,O BOTICARIO FAVO COM REPR LTDA; UNIVERSIDADE ESTADUAL CEARA; HIPERCARD PROVAR NEG VAREJO LTDA; SECRETARIA JUSTICA CIDADANIA ESTADO CEARA; ADVOCACIA CONSULTORIA RAFAEL PORDEUS; FACULDADE ATENEU; FACULDADE EVOLUTIVO; TEMAS TRANSVERSAIS; DESENVOLVIMENTO A PROMOCAO DAS LIBERDADES BASICAS; REVISTA ANTROPOLOGIA DEL CUERPO; FACULDADE ENSINO SUPERIOR CEARA; FACULDADE FORTALEZA,FACULDADE ENSINO SUPERIOR CEARA,0,0,BR/BR/BR,CIENCIAS SOCIAIS APLICADAS,5
